article,source,status,resolved_path
data/processed/整理后的讲道文章/2026-07-10-路加福音-24-49-53｜耶稣升天.md,data/raw/教会讲道/20260710_路加福音24:49-53_耶稣升天_Patrick/20260710_路加福音24:49-53_耶稣升天_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_路加福音24:49-53_耶稣升天_Patrick/20260710_路加福音24:49-53_耶稣升天_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-马可福音-15-21-26｜走向十字架.md,data/raw/教会讲道/20260710_马可福音15:21-26_走向十字架_Patrick/20260710_马可福音15:21-26_走向十字架_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_马可福音15:21-26_走向十字架_Patrick/20260710_马可福音15:21-26_走向十字架_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-马太福音-1-18-25｜以马内利.md,data/raw/教会讲道/20260710_马太福音1:18-25_以马内利_Patrick/20260710_马太福音1:18-25_以马内利_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_马太福音1:18-25_以马内利_Patrick/20260710_马太福音1:18-25_以马内利_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-马太福音-16-24-28｜背起你的十字架.md,data/raw/教会讲道/20260710_马太福音16:24-28_背起你的十字架_Patrick/20260710_马太福音16:24-28_背起你的十字架_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_马太福音16:24-28_背起你的十字架_Patrick/20260710_马太福音16:24-28_背起你的十字架_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-马太福音-2-1-12｜博士来拜.md,data/raw/教会讲道/20260710_马太福音2:1-12_博士来拜_Patrick/20260710_马太福音2:1-12_博士来拜_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_马太福音2:1-12_博士来拜_Patrick/20260710_马太福音2:1-12_博士来拜_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-马太福音-2-13-15｜从埃及召出我的儿子.md,data/raw/教会讲道/20260710_马太福音2:13-15_从埃及召出我的儿子_Patrick/20260710_马太福音2:13-15_从埃及召出我的儿子_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_马太福音2:13-15_从埃及召出我的儿子_Patrick/20260710_马太福音2:13-15_从埃及召出我的儿子_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-马太福音-28-1-10｜复活.md,data/raw/教会讲道/20260710_马太福音28:1-10_复活_Patrick/20260710_马太福音28:1-10_复活_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_马太福音28:1-10_复活_Patrick/20260710_马太福音28:1-10_复活_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-马太福音-28-18-20｜使人成为门徒.md,data/raw/教会讲道/20260710_马太福音28:18-20_使人成为门徒_ScottBeall/20260710_马太福音28:18-20_使人成为门徒_ScottBeall_中文.txt,ok,data/raw/教会讲道/20260710_马太福音28:18-20_使人成为门徒_ScottBeall/20260710_马太福音28:18-20_使人成为门徒_ScottBeall_中文.txt
data/processed/整理后的讲道文章/2026-07-10-马太福音-9-35-38｜传福音的心.md,data/raw/教会讲道/20260710_马太福音9:35-38_传福音的心_WilliamShaw/20260710_马太福音9:35-38_传福音的心_WilliamShaw_中文.txt,ok,data/raw/教会讲道/20260710_马太福音9:35-38_传福音的心_WilliamShaw/20260710_马太福音9:35-38_传福音的心_WilliamShaw_中文.txt
data/processed/整理后的讲道文章/2026-07-12-希伯来书-11-1-4｜像亚伯一样的信心.md,data/raw/教会讲道/20260712_希伯来书11:1-4_像亚伯一样的信心_Patrick/20260712_希伯来书11:1-4_像亚伯一样的信心_Patrick_中文.txt,ok,data/raw/教会讲道/20260712_希伯来书11:1-4_像亚伯一样的信心_Patrick/20260712_希伯来书11:1-4_像亚伯一样的信心_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-19-希伯来书-11-1-7｜信仰的殿堂-挪亚.md,data/raw/教会讲道/20260719_希伯来书11:1-7_信仰的殿堂：挪亚_Akira/20260719_希伯来书11:1-7_信仰的殿堂：挪亚_Akira_中文.txt,ok,data/raw/教会讲道/20260719_希伯来书11:1-7_信仰的殿堂：挪亚_Akira/20260719_希伯来书11:1-7_信仰的殿堂：挪亚_Akira_中文.txt
src/content/posts/2021-01-09-彼得前书-1-3-4｜福音的恢复.md,data/raw/教会讲道/20210109_彼得前书1章3-4节_福音的恢复_Patrick_中文.txt,missing,data/raw/教会讲道/20210109_彼得前书1章3-4节_福音的恢复_Patrick_中文.txt
src/content/posts/2022-04-02-创世记-2-18-25-婚姻与教会-在盟约中学习彼此相爱.md,data/raw/分享/20220402 婚姻和教会.docx,missing,data/raw/分享/20220402 婚姻和教会.docx
src/content/posts/2022-04-23-路加福音-24-47-悔改-蒙赦免并回转归向神.md,data/raw/分享/20220423_悔改.docx,missing,data/raw/分享/20220423_悔改.docx
src/content/posts/2022-05-20-约翰福音-3-1-15-成为新人-而不只是成为好人.md,data/raw/分享/20220520_新人而非好人.docx,missing,data/raw/分享/20220520_新人而非好人.docx
src/content/posts/2022-06-28-约伯记-42-1-6-受苦的意义-从约伯的经历认识神.md,data/raw/分享/20220628‗受苦的意义.docx,missing,data/raw/分享/20220628‗受苦的意义.docx
src/content/posts/2022-07-01-马太福音-11-28-30-重新得力的秘诀-到基督里得安息.md,data/raw/分享/20220701_重新得力的秘诀.docx,missing,data/raw/分享/20220701_重新得力的秘诀.docx
src/content/posts/2022-10-01-约伯记-1-1-从约伯记看约伯受苦的意义.md,data/raw/分享/从约伯记看约伯受苦的意义.docx,missing,data/raw/分享/从约伯记看约伯受苦的意义.docx
src/content/posts/2022-10-29-路加福音-6-37-论断与判断的区别.md,data/raw/分享/论断与判断的区别.docx,missing,data/raw/分享/论断与判断的区别.docx
src/content/posts/2022-12-10-路加福音-18-11-骄傲.md,data/raw/分享/骄傲.docx,missing,data/raw/分享/骄傲.docx
src/content/posts/2023-01-14-彼得后书-3-9-提摩太前书-2-3-4-寻求神的旨意-从得救开始明白神的带领.md,data/raw/分享/寻求神的旨意.docx,missing,data/raw/分享/寻求神的旨意.docx
src/content/posts/2023-03-31-哥林多后书-13-5-你是否真正得救-省察信心与生命果子.md,data/raw/分享/你是否真正得救.docx,missing,data/raw/分享/你是否真正得救.docx
src/content/posts/2023-05-03-马太福音-7-15-23-假信仰与假平安-从生命果子分辨真假.md,data/raw/分享/20230503_假信仰与假平安.docx,missing,data/raw/分享/20230503_假信仰与假平安.docx
src/content/posts/2023-07-09-马太福音-3-2-悔改的真义.md,data/raw/分享/悔改的真义.docx,missing,data/raw/分享/悔改的真义.docx
src/content/posts/2023-08-05-创世记-18-亚伯拉罕的代祷.md,data/raw/分享/亚伯拉罕的代祷.docx,missing,data/raw/分享/亚伯拉罕的代祷.docx
src/content/posts/2023-08-27-创世记-22-2-亚伯拉罕献以撒.md,data/raw/分享/亚伯拉罕献以撒.docx,missing,data/raw/分享/亚伯拉罕献以撒.docx
src/content/posts/2023-09-17-提摩太后书-3-16-17-如何明辨神的声音-以圣经作为可靠准则.md,data/raw/分享/如何明辨神的声音.docx,missing,data/raw/分享/如何明辨神的声音.docx
src/content/posts/2023-10-15-约翰福音-3-3-8-重生的真义-从圣灵而生的新生命.md,data/raw/分享/重生的真义.docx,missing,data/raw/分享/重生的真义.docx
src/content/posts/2023-11-11-哥林多后书-12-7-10-神的能力在人的软弱上显得完全.md,data/raw/分享/神完全的能力.docx,missing,data/raw/分享/神完全的能力.docx
src/content/posts/2023-12-10-但以理书-3-1-30-烈火窑中的信心-神同在就是充分的奖赏.md,data/raw/分享/神充分的奖赏.docx,missing,data/raw/分享/神充分的奖赏.docx
src/content/posts/2023-12-30-路加福音-14-25-33-作基督门徒的条件-计算跟随主的代价.md,data/raw/分享/基督门徒的条件.docx,missing,data/raw/分享/基督门徒的条件.docx
src/content/posts/2024-01-20-雅各书-2-14-26-信心与行为-活的信心必结出果子.md,data/raw/分享/信心.docx,missing,data/raw/分享/信心.docx
src/content/posts/2024-02-12-以弗所书-2-8-9-恩典-白白得来的救恩.md,data/raw/分享/恩典.docx,missing,data/raw/分享/恩典.docx
src/content/posts/2024-03-16-马太福音-4-17-耶稣对天国的教训.md,data/raw/分享/耶稣对天国的教训.docx,missing,data/raw/分享/耶稣对天国的教训.docx
src/content/posts/2024-04-13-哥林多前书-8-1-3-惟有爱心能造就人.md,data/raw/分享/惟有爱心能造就人.docx,missing,data/raw/分享/惟有爱心能造就人.docx
src/content/posts/2024-05-24-罗马书-12-14-18-与人和睦-以祝福和善意回应冲突.md,data/raw/分享/和睦相处荣耀神.docx,missing,data/raw/分享/和睦相处荣耀神.docx
src/content/posts/2024-05-24-雅各书-1-1-4-在百般试炼中坚定信心.md,data/raw/分享/百般试炼更坚信.docx,missing,data/raw/分享/百般试炼更坚信.docx
src/content/posts/2024-06-16-罗马书-12-19-21-以善胜恶-把伸冤的主权交给神.md,data/raw/分享/以善胜恶顺服神.docx,missing,data/raw/分享/以善胜恶顺服神.docx
src/content/posts/2024-06-16-雅各书-1-1-8｜信心的试炼.md,中文原稿/20240616_雅各书1章1-8节_信心的试炼_Patrick_中文.txt,missing,中文原稿/20240616_雅各书1章1-8节_信心的试炼_Patrick_中文.txt
src/content/posts/2024-06-30-雅各书-1-9-18｜诱惑.md,data/raw/教会讲道/20240630雅各书1：9-18诱惑_Patrick/20240630-Patrick(雅各书1：9-18诱惑).docx,missing,data/raw/教会讲道/20240630雅各书1：9-18诱惑_Patrick/20240630-Patrick(雅各书1：9-18诱惑).docx
src/content/posts/2024-07-07-雅各书-2-1-13｜经文讲解.md,data/raw/教会讲道/20240707雅各书 2：1-13_Grayson/20240707-Grayson(雅各书 2：1-13).docx,missing,data/raw/教会讲道/20240707雅各书 2：1-13_Grayson/20240707-Grayson(雅各书 2：1-13).docx
src/content/posts/2024-07-13-罗马书-11-16-24-不可向旧枝夸口-在神的恩慈与严厉中警醒.md,data/raw/分享/神阻挡骄傲的人.docx,missing,data/raw/分享/神阻挡骄傲的人.docx
src/content/posts/2024-07-14-雅各书-1-19-27｜经文讲解.md,data/raw/教会讲道/20240714雅各书 1：19-27_Patrick/20240714-Payrick(雅各书 1：19-27).docx,missing,data/raw/教会讲道/20240714雅各书 1：19-27_Patrick/20240714-Payrick(雅各书 1：19-27).docx
src/content/posts/2024-07-21-雅各书-2-14-26｜行为之信.md,data/raw/教会讲道/20240721雅各书 2：14-26 行为之信_Patrick/20240721-Patrick(雅各书 2：14-26 行为之信).docx,missing,data/raw/教会讲道/20240721雅各书 2：14-26 行为之信_Patrick/20240721-Patrick(雅各书 2：14-26 行为之信).docx
src/content/posts/2024-07-28-雅各书-3-1-12｜话语.md,data/raw/教会讲道/20240728雅各书 3：1-12 话语_Patrick/20240728雅各书 3：1-12 话语P中文.docx,missing,data/raw/教会讲道/20240728雅各书 3：1-12 话语_Patrick/20240728雅各书 3：1-12 话语P中文.docx
src/content/posts/2024-08-10-罗马书-1-11-12-承载恩典-在共同信心中彼此坚固.md,data/raw/分享/承载恩典.docx,missing,data/raw/分享/承载恩典.docx
src/content/posts/2024-08-11-雅各书-3-13-18｜智慧.md,data/raw/教会讲道/20240811雅各书 3：13-18 智慧_Patrick/20240811雅各书 3：13-18 智慧P中文.docx,missing,data/raw/教会讲道/20240811雅各书 3：13-18 智慧_Patrick/20240811雅各书 3：13-18 智慧P中文.docx
src/content/posts/2024-08-18-雅各书-4-1-10｜内心的战争.md,data/raw/教会讲道/20240818雅各书4：1-10 内心的战争_Patrick/20240818-Patrick中文雅各书4：1-10 内心的战争.docx,missing,data/raw/教会讲道/20240818雅各书4：1-10 内心的战争_Patrick/20240818-Patrick中文雅各书4：1-10 内心的战争.docx
src/content/posts/2024-08-25-雅各书-5-7-13｜忍耐.md,data/raw/教会讲道/20240825雅各书 5：7-13 忍耐_Patrick/20240825-Patrick中文雅各书 5：7-13 忍耐.docx,missing,data/raw/教会讲道/20240825雅各书 5：7-13 忍耐_Patrick/20240825-Patrick中文雅各书 5：7-13 忍耐.docx
src/content/posts/2024-09-01-雅各书-5-13-20｜祷告.md,data/raw/教会讲道/20240901雅各书5：13-20 祷告_Patrick/20240901-Patrick中文雅各书5：13-20 祷告.txt,missing,data/raw/教会讲道/20240901雅各书5：13-20 祷告_Patrick/20240901-Patrick中文雅各书5：13-20 祷告.txt
src/content/posts/2024-09-08-马太福音-16-13-18｜在耶稣里的身份.md,data/raw/教会讲道/20240908马太福音16：13-18 在耶稣里的身份_Patrick/20240908_马太福音16：13-18 在耶稣里的身份_P.txt,missing,data/raw/教会讲道/20240908马太福音16：13-18 在耶稣里的身份_Patrick/20240908_马太福音16：13-18 在耶稣里的身份_P.txt
src/content/posts/2024-09-15-约翰福音-3-16｜在耶稣里的价值.md,data/raw/教会讲道/20240915约翰福音 3：16 在耶稣里的价值_Patrick/20240915_中文约翰福音 3：16 在耶稣里的价值_P.txt,missing,data/raw/教会讲道/20240915约翰福音 3：16 在耶稣里的价值_Patrick/20240915_中文约翰福音 3：16 在耶稣里的价值_P.txt
src/content/posts/2024-09-15-罗马书-1-1-耶稣基督的仆人.md,data/raw/分享/耶稣基督的仆人.docx,missing,data/raw/分享/耶稣基督的仆人.docx
src/content/posts/2024-10-12-罗马书-13-8-10-爱成全律法.md,data/raw/分享/爱成全律法 经文：罗 13：8-10.docx,missing,data/raw/分享/爱成全律法 经文：罗 13：8-10.docx
src/content/posts/2024-10-13-使徒行传-1-1-8｜被圣灵感动.md,data/raw/教会讲道/20241013使徒行传 1：1-8 被圣灵感动_Patrick/20241013使徒行传 1：1-8 被圣灵感动_P.txt,missing,data/raw/教会讲道/20241013使徒行传 1：1-8 被圣灵感动_Patrick/20241013使徒行传 1：1-8 被圣灵感动_P.txt
src/content/posts/2024-10-20-使徒行传-2-1-13｜圣灵的浇灌.md,data/raw/教会讲道/20241020使徒行传 2：1-13 圣灵的浇灌_Patrick/20241020使徒行传 2：1-13 圣灵的浇灌_P.txt,missing,data/raw/教会讲道/20241020使徒行传 2：1-13 圣灵的浇灌_Patrick/20241020使徒行传 2：1-13 圣灵的浇灌_P.txt
src/content/posts/2024-10-27-使徒行传-2-40-47｜圣灵的团契.md,data/raw/教会讲道/20241027使徒行传 2：40-47 圣灵的团契_Patrick/20241027使徒行传 2：40-47 圣灵的团契.txt,missing,data/raw/教会讲道/20241027使徒行传 2：40-47 圣灵的团契_Patrick/20241027使徒行传 2：40-47 圣灵的团契.txt
src/content/posts/2024-11-03-使徒行传-3-1-26｜被圣灵恢复.md,data/raw/教会讲道/20241103使徒行传 3：1-26 被圣灵恢复_Patrick/20241103使徒行传 3：1-26 被圣灵恢复.txt,missing,data/raw/教会讲道/20241103使徒行传 3：1-26 被圣灵恢复_Patrick/20241103使徒行传 3：1-26 被圣灵恢复.txt
src/content/posts/2024-11-09-罗马书-3-9-20-人的罪恶.md,"data/raw/分享/人的罪恶 经文：罗3,9-20.docx",missing,"data/raw/分享/人的罪恶 经文：罗3,9-20.docx"
src/content/posts/2024-11-10-使徒行传-4-1-31｜圣灵中的勇敢.md,data/raw/教会讲道/20241110使徒行传 4：1-31 圣灵中的勇敢_Patrick/20241110使徒行传 4：1-31 圣灵中的勇敢.txt,missing,data/raw/教会讲道/20241110使徒行传 4：1-31 圣灵中的勇敢_Patrick/20241110使徒行传 4：1-31 圣灵中的勇敢.txt
src/content/posts/2024-11-17-使徒行传-4-32-37｜经文讲解.md,data/raw/教会讲道/20241117中文使徒行传 4：32-37_Grayson/20241117-Grayson中文使徒行传 4：32-37.txt,missing,data/raw/教会讲道/20241117中文使徒行传 4：32-37_Grayson/20241117-Grayson中文使徒行传 4：32-37.txt
src/content/posts/2024-11-24-提多书-1-4-9｜长老职分.md,data/raw/教会讲道/20241124提多书 1：4-9 长老职分_Patrick/20241124提多书 1：4-9 长老职分.txt,missing,data/raw/教会讲道/20241124提多书 1：4-9 长老职分_Patrick/20241124提多书 1：4-9 长老职分.txt
src/content/posts/2024-12-01-约翰福音-1-1-5｜耶稣是道.md,data/raw/教会讲道/20241201约翰福音1：1-5  耶稣是道_Patrick/20241201约翰福音1：1-5  耶稣是道.docx,missing,data/raw/教会讲道/20241201约翰福音1：1-5  耶稣是道_Patrick/20241201约翰福音1：1-5  耶稣是道.docx
src/content/posts/2024-12-07-罗马书-14-7-8-为主而活-无论生死都是属主的人.md,data/raw/分享/为主而活 罗十四７，８.docx,missing,data/raw/分享/为主而活 罗十四７，８.docx
src/content/posts/2024-12-08-约翰福音-1-4-13｜耶稣是光.md,data/raw/教会讲道/20241208约翰福音1：4-13 耶稣是光_Patrick/20241208约翰福音1：4-13 耶稣是光.txt,missing,data/raw/教会讲道/20241208约翰福音1：4-13 耶稣是光_Patrick/20241208约翰福音1：4-13 耶稣是光.txt
src/content/posts/2024-12-14-彼得前书-1-18-2-3-从重生走向成长-渴慕纯净的灵奶.md,data/raw/分享/从重生而成长.docx,missing,data/raw/分享/从重生而成长.docx
src/content/posts/2024-12-15-约翰福音-1-14-18｜耶稣的荣耀.md,data/raw/教会讲道/20241215约翰福音1：14-18 耶稣的荣耀_Patrick/20241215约翰福音1：14-18 耶稣的荣耀.txt,missing,data/raw/教会讲道/20241215约翰福音1：14-18 耶稣的荣耀_Patrick/20241215约翰福音1：14-18 耶稣的荣耀.txt
src/content/posts/2024-12-22-马太福音-1-18-25｜耶稣-救主.md,data/raw/教会讲道/20241222马太福音 1：18-25 耶稣——救主_Patrick/20241222马太福音 1：18-25 耶稣——救主.txt,missing,data/raw/教会讲道/20241222马太福音 1：18-25 耶稣——救主_Patrick/20241222马太福音 1：18-25 耶稣——救主.txt
src/content/posts/2025-01-04-希伯来书-11-27-以神为乐.md,data/raw/分享/以神为乐 罗5：1-10.docx,missing,data/raw/分享/以神为乐 罗5：1-10.docx
src/content/posts/2025-01-05-使徒行传-5-12-42｜借着圣灵传讲神的话.md,data/raw/教会讲道/20250105使徒行传5：12-42借着圣灵传讲神的话_Patrick/20250105使徒行传5：12-42借着圣灵传讲神的话.txt,missing,data/raw/教会讲道/20250105使徒行传5：12-42借着圣灵传讲神的话_Patrick/20250105使徒行传5：12-42借着圣灵传讲神的话.txt
src/content/posts/2025-01-12-使徒行传-6-1-7｜圣灵带来的合一.md,data/raw/教会讲道/20250112使徒行传6：1-7  圣灵带来的合一_Patrick/20250112使徒行传6：1-7  圣灵带来的合一.txt,missing,data/raw/教会讲道/20250112使徒行传6：1-7  圣灵带来的合一_Patrick/20250112使徒行传6：1-7  圣灵带来的合一.txt
src/content/posts/2025-01-19-使徒行传-6-7｜抗拒圣灵.md,data/raw/教会讲道/20250119使徒行传6-7章：抗拒圣灵_Patrick/20250119使徒行传第6-7章：抗拒圣灵.txt,missing,data/raw/教会讲道/20250119使徒行传6-7章：抗拒圣灵_Patrick/20250119使徒行传第6-7章：抗拒圣灵.txt
src/content/posts/2025-01-26-约书亚记-1-5｜kaz的见证.md,data/raw/教会讲道/20250126Kaz的见证/20250126Kaz的见证.txt,missing,data/raw/教会讲道/20250126Kaz的见证/20250126Kaz的见证.txt
src/content/posts/2025-02-02-使徒行传-8-25-40｜圣灵引导的事工.md,data/raw/教会讲道/20250202使徒行传 8：25-40 圣灵引导的事工_Patrick/20250202使徒行传 8：25-40 圣灵引导的事工.txt,missing,data/raw/教会讲道/20250202使徒行传 8：25-40 圣灵引导的事工_Patrick/20250202使徒行传 8：25-40 圣灵引导的事工.txt
src/content/posts/2025-02-08-罗马书-8-1-17-活出生命色彩的秘诀.md,data/raw/分享/活出生命色彩的秘诀 罗8：1-17.docx,missing,data/raw/分享/活出生命色彩的秘诀 罗8：1-17.docx
src/content/posts/2025-02-09-使徒行传-9-1-11-17-19｜圣灵的改变.md,data/raw/教会讲道/20250209使徒行传 9：1-11;17-19 圣灵的改变_Patrick/20250209使徒行传 9：1-11;17-19 圣灵的改变.txt,missing,data/raw/教会讲道/20250209使徒行传 9：1-11;17-19 圣灵的改变_Patrick/20250209使徒行传 9：1-11;17-19 圣灵的改变.txt
src/content/posts/2025-02-16-使徒行传-10-25-44｜圣灵的纳入.md,data/raw/教会讲道/20250216使徒行传 10：25-44 圣灵的纳入_Patrick/20250216使徒行传 10：25-44 圣灵的纳入.txt,missing,data/raw/教会讲道/20250216使徒行传 10：25-44 圣灵的纳入_Patrick/20250216使徒行传 10：25-44 圣灵的纳入.txt
src/content/posts/2025-02-23-提多书-2-11-15｜转变生命的恩典.md,data/raw/教会讲道/20250223提多书 2：11-15  转变生命的恩典_Patrick/20250223提多书 2：11-15  转变生命的恩典.txt,missing,data/raw/教会讲道/20250223提多书 2：11-15  转变生命的恩典_Patrick/20250223提多书 2：11-15  转变生命的恩典.txt
src/content/posts/2025-03-02-使徒行传-11-19-30｜圣灵的鼓励.md,data/raw/教会讲道/20250302使徒行传 11：19-30 圣灵的鼓励_Patrick/20250302使徒行传 11：19-30 圣灵的鼓励.docx,missing,data/raw/教会讲道/20250302使徒行传 11：19-30 圣灵的鼓励_Patrick/20250302使徒行传 11：19-30 圣灵的鼓励.docx
src/content/posts/2025-03-08-罗马书-12-1-2-献为活祭.md,data/raw/分享/献为活祭 圣经：罗马书12：1－2.docx,missing,data/raw/分享/献为活祭 圣经：罗马书12：1－2.docx
src/content/posts/2025-03-09-使徒行传-12-1-19｜凭圣灵祷告.md,data/raw/教会讲道/20250309使徒行传 12：1-19 　凭圣灵祷告_Patrick/20250309使徒行传 12：1-19 　凭圣灵祷告.txt,missing,data/raw/教会讲道/20250309使徒行传 12：1-19 　凭圣灵祷告_Patrick/20250309使徒行传 12：1-19 　凭圣灵祷告.txt
src/content/posts/2025-03-16-使徒行传-13-1-29｜圣灵引导的宣教.md,data/raw/教会讲道/20250316使徒行传 13：1-29 圣灵引导的宣教_Patrick/20250316使徒行传 13：1-29 圣灵引导的宣教.txt,missing,data/raw/教会讲道/20250316使徒行传 13：1-29 圣灵引导的宣教_Patrick/20250316使徒行传 13：1-29 圣灵引导的宣教.txt
src/content/posts/2025-03-23-使徒行传-14-8-23｜福音的坚韧.md,data/raw/教会讲道/20250323使徒行传 14：8-23福音的坚韧_Patrick/20250323使徒行传 14：8-23福音的坚韧.txt,missing,data/raw/教会讲道/20250323使徒行传 14：8-23福音的坚韧_Patrick/20250323使徒行传 14：8-23福音的坚韧.txt
src/content/posts/2025-03-29-罗马书-8-18-30-得荣耀.md,data/raw/分享/得荣耀 罗马书8：18-30.docx,missing,data/raw/分享/得荣耀 罗马书8：18-30.docx
src/content/posts/2025-03-30-使徒行传-16-20-34｜借着圣灵得自由.md,data/raw/教会讲道/20250330使徒行传 16：20-34 借着圣灵得自由_Patrick/20250330使徒行传 16：20-34 借着圣灵得自由.txt,missing,data/raw/教会讲道/20250330使徒行传 16：20-34 借着圣灵得自由_Patrick/20250330使徒行传 16：20-34 借着圣灵得自由.txt
src/content/posts/2025-04-06-使徒行传-15-1-12｜如何处理冲突.md,data/raw/教会讲道/20250406使徒行传 15：1-12 如何处理冲突_Patrick/20250406使徒行传 15：1-12 如何处理冲突.txt,missing,data/raw/教会讲道/20250406使徒行传 15：1-12 如何处理冲突_Patrick/20250406使徒行传 15：1-12 如何处理冲突.txt
src/content/posts/2025-04-13-哥林多前书-2-1-2｜复活节系列-十字架上的三句话.md,data/raw/教会讲道/20250413复活节系列：十字架上的三句话_Patrick/20250413复活节系列：十字架上的三句话.docx,missing,data/raw/教会讲道/20250413复活节系列：十字架上的三句话_Patrick/20250413复活节系列：十字架上的三句话.docx
src/content/posts/2025-04-20-哥林多前书-15-1-6｜复活节系列-复活的福音.md,data/raw/教会讲道/20250420复活节系列：哥林多前书15：1-6复活的福音_Patrick/20250420复活节系列：哥林多前书15：1-6复活的福音.txt,missing,data/raw/教会讲道/20250420复活节系列：哥林多前书15：1-6复活的福音_Patrick/20250420复活节系列：哥林多前书15：1-6复活的福音.txt
src/content/posts/2025-04-26-马太福音-20-1-10-上帝公平吗.md,data/raw/分享/上帝公平吗　罗9：14-24.docx,missing,data/raw/分享/上帝公平吗　罗9：14-24.docx
src/content/posts/2025-04-27-使徒行传-17-1-12｜专心于神的话语.md,data/raw/教会讲道/20250427使徒行传 17：1-12 专心于神的话语_Patrick/20250427使徒行传 17：1-12 专心于神的话语.docx,missing,data/raw/教会讲道/20250427使徒行传 17：1-12 专心于神的话语_Patrick/20250427使徒行传 17：1-12 专心于神的话语.docx
src/content/posts/2025-05-04-使徒行传-17-16-24｜未知之神.md,data/raw/教会讲道/20250504使徒行传 17：16-24 未知之神_Patrick/20250504使徒行传 17：16-24 未知之神.txt,missing,data/raw/教会讲道/20250504使徒行传 17：16-24 未知之神_Patrick/20250504使徒行传 17：16-24 未知之神.txt
src/content/posts/2025-05-11-使徒行传-18-1-11｜保罗在哥林多.md,data/raw/教会讲道/20250511使徒行传18：1-11 保罗在哥林多_Patrick/20250511使徒行传18：1-11 保罗在哥林多.txt,missing,data/raw/教会讲道/20250511使徒行传18：1-11 保罗在哥林多_Patrick/20250511使徒行传18：1-11 保罗在哥林多.txt
src/content/posts/2025-05-17-罗马书-8-27-明白神的旨意-罗8-27.md,data/raw/分享/明白神的旨意（罗8：27）.docx,missing,data/raw/分享/明白神的旨意（罗8：27）.docx
src/content/posts/2025-05-18-使徒行传-18-18-28｜亚波罗在以弗所.md,data/raw/教会讲道/20250518使徒行传 18：18-28亚波罗在以弗所_Patrick/20250518使徒行传 18：18-28亚波罗在以弗所.txt,missing,data/raw/教会讲道/20250518使徒行传 18：18-28亚波罗在以弗所_Patrick/20250518使徒行传 18：18-28亚波罗在以弗所.txt
src/content/posts/2025-05-24-诗篇-32-1-11-悔改的操练-在认罪与赦免中经历神.md,data/raw/分享/诗 32 悔改的操练.docx,missing,data/raw/分享/诗 32 悔改的操练.docx
src/content/posts/2025-05-25-使徒行传-19｜保罗在以弗所.md,data/raw/教会讲道/20250525使徒行传19章——保罗在以弗所_Patrick/20250525使徒行传19章——保罗在以弗所.txt,missing,data/raw/教会讲道/20250525使徒行传19章——保罗在以弗所_Patrick/20250525使徒行传19章——保罗在以弗所.txt
src/content/posts/2025-06-01-使徒行传-20｜保罗与以弗所的长老们.md,data/raw/教会讲道/20250601使徒行传20章：保罗与以弗所的长老们_Patrick/20250601使徒行传20章：保罗与以弗所的长老们.docx,missing,data/raw/教会讲道/20250601使徒行传20章：保罗与以弗所的长老们_Patrick/20250601使徒行传20章：保罗与以弗所的长老们.docx
src/content/posts/2025-06-06-罗马书-14-1-12-不可论断.md,data/raw/分享/不可论断　罗14：1-12.docx,missing,data/raw/分享/不可论断　罗14：1-12.docx
src/content/posts/2025-06-08-使徒行传-22-1-22｜保罗的见证.md,data/raw/教会讲道/20250608使徒行传22：1-22 保罗的见证_Patrick/20250608使徒行传22：1-22 保罗的见证.txt,missing,data/raw/教会讲道/20250608使徒行传22：1-22 保罗的见证_Patrick/20250608使徒行传22：1-22 保罗的见证.txt
src/content/posts/2025-06-15-使徒行传-18-28-31｜善终之道.md,data/raw/教会讲道/20250615使徒行传18：28-31：善终之道_Patrick/20250615使徒行传18：28-31：善终之道.txt,missing,data/raw/教会讲道/20250615使徒行传18：28-31：善终之道_Patrick/20250615使徒行传18：28-31：善终之道.txt
src/content/posts/2025-06-21-罗马书-8-31-得胜有余基督里.md,data/raw/分享/得胜有余基督里　罗8：31-39.docx,missing,data/raw/分享/得胜有余基督里　罗8：31-39.docx
src/content/posts/2025-06-22-约拿书-1｜经文讲解.md,data/raw/教会讲道/20250622约拿1_Grayson/20250622约拿1 中.txt,missing,data/raw/教会讲道/20250622约拿1_Grayson/20250622约拿1 中.txt
src/content/posts/2025-06-29-约拿书-2｜经文讲解.md,data/raw/教会讲道/20250629约拿2_Grayson/20250629约拿2.txt,missing,data/raw/教会讲道/20250629约拿2_Grayson/20250629约拿2.txt
